transaction_id,customer_id,amount,transaction_date
412695,465,51.5,2024-08-04
412696,28802,117.3,2022-08-28
412697,45961,86.62,2024-02-17
412698,46907,188.83,2024-12-24
412699,13645,179.53,2024-08-08
412700,31625,40.11,2024-04-11
412701,45842,82.64,2023-11-01
412702,33116,136.51,2023-02-02
412703,12370,125.47,2023-03-17
412704,41308,86.34,2023-06-05
412705,16180,32.51,2022-06-21
412706,33057,33.89,2023-08-29
412707,37016,128.74,2023-11-15
412708,13741,28.22,2024-04-12
412709,14024,111.63,2024-10-03
412710,32281,189.41,2023-08-04
412711,38560,121.68,2024-12-22
412712,11597,111.8,2024-05-25
412713,13646,131.98,2024-01-22
412714,49679,56.93,2023-12-23
412715,18042,193.21,2023-01-12
412716,37951,23.77,2024-11-20
412717,19913,115.2,2025-02-09
412718,25221,160.46,2023-05-11
412719,35057,158.93,2024-09-12
412720,11196,150.16,2023-01-23
412721,27805,55.82,2022-08-26
412722,23048,190.46,2022-07-03
412723,40964,93.99,2024-07-12
412724,24705,170.95,2024-12-06
412725,15215,50.47,2023-07-12
412726,48110,171.54,2024-12-22
412727,27528,88.14,2022-04-17
412728,31367,118.5,2022-04-19
412729,36714,99.14,2024-02-08
412730,36659,154.59,2024-08-19
412731,16663,109.88,2023-10-20
412732,39840,86.34,2022-08-30
412733,37099,88.07,2023-01-08
412734,47953,26.35,2023-08-21
412735,15097,62.63,2022-07-02
412736,39496,43.04,2025-01-02
412737,43664,23.5,2023-07-16
412738,988,113.93,2023-11-04
412739,16378,58.39,2024-05-03
412740,36421,56.83,2025-02-12
412741,45014,144.05,2022-03-17
412742,18750,53.84,2024-07-21
412743,25905,53.68,2024-01-01
412744,38315,98.24,2022-05-03
412745,6270,32.14,2022-07-07
412746,17257,11.42,2022-04-02
412747,34686,6.88,2023-07-20
412748,17856,136.08,2024-01-16
412749,22486,88.66,2023-08-06
412750,24475,131.43,2022-08-13
412751,29027,13.52,2025-01-06
412752,38976,24.4,2024-05-10
412753,15699,140.67,2024-03-10
412754,30019,180.93,2022-04-09
412755,37040,162.62,2022-05-25
412756,16432,91.47,2024-08-26
412757,49918,55.38,2024-05-02
412758,33962,69.32,2023-04-15
412759,12250,198.86,2024-02-26
412760,48252,87.69,2022-04-03
412761,35915,165.75,2022-05-24
412762,35284,173.77,2022-09-12
412763,22930,182.23,2022-05-12
412764,2163,158.09,2022-08-29
412765,11621,141.7,2024-03-21
412766,45872,102.24,2023-05-12
412767,4632,135.95,2022-11-11
412768,41097,95.37,2023-11-14
412769,21819,135.17,2022-11-27
412770,36161,86.58,2024-06-21
412771,12525,78.39,2024-10-11
412772,29938,144.91,2024-12-15
412773,31668,51.42,2023-10-25
412774,25410,51.62,2025-01-08
412775,8355,70.05,2022-06-29
412776,39964,31.55,2023-05-30
412777,9061,180.04,2023-09-03
412778,37044,31.67,2023-11-28
412779,33280,182.65,2023-11-23
412780,35884,122.45,2022-04-28
412781,38203,179.51,2023-08-02
412782,21211,31.46,2023-10-28
412783,10598,170.45,2023-09-23
412784,17317,131.73,2023-02-01
412785,49399,79.41,2024-06-06
412786,1592,150.26,2024-07-23
412787,42166,19.06,2024-08-14
412788,291,104.08,2025-01-03
412789,37409,58.78,2023-02-03
412790,3467,102.64,2025-01-09
412791,26459,49.53,2023-02-28
412792,8572,101.91,2024-01-15
412793,9903,66.37,2024-08-26
412794,4013,112.35,2023-10-23
412795,26566,198.1,2022-06-17
412796,13738,93.27,2023-08-13
412797,17661,159.2,2023-08-19
412798,22399,178.26,2024-06-06
412799,42161,145.3,2024-07-01
412800,227,166.54,2022-03-23
412801,20725,193.62,2022-08-13
412802,5689,165.68,2025-01-04
412803,46043,22.05,2023-07-11
412804,38912,125.25,2022-10-10
412805,43768,182.31,2025-02-25
412806,41227,145.8,2022-03-31
412807,5631,65.32,2024-09-19
412808,8631,124.17,2024-08-18
412809,11340,36.24,2025-01-07
412810,45835,186.29,2022-12-10
412811,44408,179.3,2025-02-19
412812,46288,169.14,2023-08-14
412813,31406,146.24,2022-08-19
412814,22385,94.14,2024-06-24
412815,18652,73.24,2024-04-20
412816,16478,187.54,2024-12-05
412817,48466,195.43,2023-11-06
412818,9907,99.58,2025-01-15
412819,20431,64.63,2024-11-24
412820,46092,59.34,2024-09-17
412821,49812,156.45,2023-12-24
412822,17346,137.91,2023-06-30
412823,2529,64.56,2025-02-28
412824,29435,9.52,2024-02-15
412825,4027,104.49,2022-03-13
412826,37678,133.33,2023-07-13
412827,46580,77.49,2023-08-09
412828,1355,74.93,2024-04-25
412829,24465,26.09,2022-03-15
412830,7925,194.42,2022-12-29
412831,37379,43.88,2022-03-20
412832,43822,36.31,2022-09-21
412833,29264,144.77,2024-08-11
412834,9199,46.63,2022-07-21
412835,7899,9.65,2024-05-16
412836,14283,77.48,2023-05-16
412837,9638,131.05,2022-03-16
412838,32648,105.32,2024-12-01
412839,23393,162.61,2025-02-23
412840,2670,87.61,2024-10-08
412841,32560,118.29,2023-09-06
412842,45678,113.27,2022-05-15
412843,7958,94.5,2023-02-17
412844,26455,199.31,2025-02-12
412845,42441,57.73,2024-03-29
412846,35512,166.54,2024-07-03
412847,5029,47.08,2024-03-11
412848,41220,153.47,2024-03-10
412849,36289,164.71,2024-01-27
412850,21593,137.21,2022-12-23
412851,38503,107.9,2024-11-21
412852,41763,133.86,2024-04-08
412853,20915,49.67,2022-04-09
412854,17005,63.24,2022-11-15
412855,4384,65.21,2022-03-11
412856,7950,21.87,2023-12-22
412857,34411,96.01,2024-08-27
412858,21681,188.61,2024-01-17
412859,24452,161.97,2024-03-10
412860,13946,188.89,2024-02-09
412861,13942,185.8,2023-10-27
412862,37747,145.1,2023-05-11
412863,45802,116.24,2022-12-10
412864,39135,198.1,2022-10-17
412865,44983,117.36,2023-10-31
412866,29890,146.32,2023-09-05
412867,9232,18.61,2022-11-28
412868,21352,116.07,2022-12-20
412869,10026,164.25,2022-05-06
412870,33507,55.99,2023-04-12
412871,14031,49.44,2022-06-07
412872,45994,23.26,2024-08-11
412873,2605,139.3,2022-07-14
412874,5922,171.34,2023-04-20
412875,36851,138.7,2022-12-14
412876,44647,176.47,2024-11-30
412877,1382,145.45,2022-03-31
412878,49960,43,2023-02-15
412879,44400,59.24,2022-10-15
412880,39285,75.65,2022-05-27
412881,36652,135.99,2025-03-04
412882,26568,128.5,2024-03-27
412883,47821,78.97,2023-10-27
412884,2525,187.85,2024-09-19
412885,24519,39.76,2023-07-06
412886,29014,66.51,2024-12-25
412887,10529,56.37,2022-07-20
412888,48056,85.77,2024-12-02
412889,46939,120.49,2022-12-05
412890,35000,76.19,2022-04-18
412891,34999,92.58,2024-10-05
412892,48301,191.4,2024-02-04
412893,41020,165.94,2024-02-18
412894,10342,22.62,2022-11-04
412895,10912,171.9,2022-10-12
412896,31455,132.56,2023-11-29
412897,30551,77.2,2023-06-28
412898,18231,85.95,2022-12-21
412899,15530,44.02,2023-06-21
412900,15219,159.72,2025-01-25
412901,12883,83.99,2023-06-26
412902,44380,99.12,2022-12-12
412903,45141,72.47,2024-02-27
412904,49263,129.27,2023-12-24
412905,6285,92.7,2024-09-25
412906,16742,167.96,2024-06-02
412907,38193,143.77,2024-06-25
412908,18144,134.96,2022-11-02
412909,24439,88.44,2024-09-02
412910,9386,173.86,2022-04-27
412911,26897,196.47,2025-02-07
412912,45935,128.54,2024-10-02
412913,12262,181.67,2023-06-15
412914,27244,111.14,2024-03-11
412915,34788,140.37,2024-09-19
412916,38638,94.07,2022-12-15
412917,38692,111.33,2023-11-02
412918,29902,125.87,2024-08-26
412919,34756,136,2024-04-25
412920,26485,156.09,2022-09-09
412921,25254,66.14,2023-10-19
412922,1963,59.16,2022-05-24
412923,44923,39.96,2023-10-31
412924,576,19.19,2023-03-15
412925,42938,29.88,2025-01-21
412926,7385,131.26,2023-11-01
412927,23082,131.04,2022-11-18
412928,43974,134.33,2024-06-10
412929,23947,117.25,2022-08-08
412930,48725,166.99,2023-09-21
412931,43966,82.46,2022-04-23
412932,1686,94.55,2024-11-15
412933,19015,12.41,2023-04-25
412934,3128,161.93,2024-12-02
412935,46367,111.08,2022-11-18
412936,25987,33.25,2024-07-26
412937,27056,26.32,2024-07-15
412938,35260,33.77,2024-09-07
412939,4654,57.75,2022-04-25
412940,24746,162.63,2024-04-21
412941,11686,123.98,2024-08-04
412942,35956,177.93,2024-01-10
412943,18798,79.57,2023-11-03
412944,19586,164.92,2022-06-06
412945,37187,118.9,2023-06-13
412946,11906,96.72,2023-04-08
412947,38149,167.82,2024-06-29
412948,14596,135.61,2023-11-02
412949,11905,55.06,2024-05-18
412950,992,33.74,2024-08-22
412951,14283,157.3,2024-05-06
412952,35562,183.71,2023-06-16
412953,3958,83.11,2022-05-03
412954,40787,119.31,2023-01-22
412955,38992,38.03,2024-08-31
412956,41254,186.02,2023-04-10
412957,30877,164.95,2023-03-19
412958,38587,42.98,2023-05-13
412959,38242,56,2022-11-03
412960,7705,26.16,2023-07-14
412961,17869,172.83,2024-10-10
412962,36178,55.95,2024-06-30
412963,2048,98.84,2024-01-11
412964,10053,107.18,2023-03-30
412965,32461,103.71,2023-02-20
412966,1167,102.82,2024-06-21
412967,17103,163.22,2022-03-19
412968,47857,54.82,2024-02-25
412969,20398,103.9,2024-01-14
412970,17118,33.33,2025-01-09
412971,4440,37.21,2022-10-18
412972,3695,76.68,2023-12-12
412973,6963,152.05,2023-05-28
412974,5687,108.26,2025-01-30
412975,46901,29.98,2022-09-24
412976,46861,189.74,2024-06-17
412977,19398,152.1,2023-01-04
412978,12122,177.66,2023-10-24
412979,30808,150.71,2023-04-26
412980,47907,72.35,2022-11-22
412981,3215,144.38,2023-08-09
412982,22853,87.36,2023-09-29
412983,12473,126.49,2024-05-01
412984,37792,71.1,2025-02-04
412985,47599,167.91,2025-02-01
412986,42797,182.2,2024-03-15
412987,12443,98.46,2022-09-16
412988,45754,173.32,2022-03-16
412989,44957,120.11,2024-05-18
412990,4349,127.23,2025-01-13
412991,13928,146.16,2022-05-27
412992,28871,7.5,2024-11-25
412993,44000,83.14,2022-03-30
412994,39825,149.74,2022-05-27
412995,15325,186.21,2022-10-04
412996,35298,144.38,2024-04-04
412997,37178,184.28,2024-09-03
412998,33459,126.4,2023-10-31
412999,22843,115.29,2024-08-24
413000,3588,18.26,2022-11-28
413001,11505,185.09,2024-08-25
413002,16871,12.81,2024-01-11
413003,26318,143.2,2024-12-16
413004,27998,88.5,2023-06-12
413005,18803,70.09,2023-05-04
413006,31983,56.04,2022-04-22
413007,20488,158.31,2022-05-18
413008,38121,120.53,2023-03-20
413009,41427,195.53,2023-07-08
413010,32028,166.31,2025-01-30
413011,21813,11.98,2022-10-21
413012,8910,137.05,2022-04-04
413013,39912,69.05,2024-08-28
413014,34608,94.59,2024-09-26
413015,21768,81.11,2024-12-19
413016,3968,170.29,2023-08-17
413017,36875,77.56,2022-04-09
413018,46589,90.49,2023-04-07
413019,11912,195.57,2022-10-07
413020,29787,49.11,2022-04-08
413021,29897,173.83,2024-10-22
413022,29593,116.71,2023-05-15
413023,27927,130.17,2023-06-20
413024,41100,136.16,2023-12-16
413025,25113,36.11,2022-09-11
413026,23362,172,2022-08-17
413027,35284,98.18,2024-09-23
413028,48991,161.7,2023-02-24
413029,35837,143.55,2022-06-08
413030,28924,134.26,2023-12-31
413031,39363,67.48,2024-12-25
413032,48370,127.53,2023-10-13
413033,30919,96.96,2025-01-22
413034,22274,91.28,2024-03-02
413035,380,29.47,2022-05-07
413036,15053,94.21,2024-11-24
413037,36206,189.42,2025-02-27
413038,6680,62.32,2022-10-31
413039,23986,58.47,2023-06-03
413040,29606,50.27,2024-07-27
413041,49740,56.98,2024-12-20
413042,26041,53.9,2024-07-08
413043,30634,150.92,2024-01-06
413044,25748,97.87,2025-03-05
413045,5272,124.12,2024-08-19
413046,35682,128.48,2024-01-17
413047,6022,95.33,2023-08-07
413048,895,14.56,2023-12-31
413049,21887,178.3,2024-02-24
413050,47773,8.89,2024-11-07
413051,43752,22.13,2023-02-25
413052,22261,87,2023-06-28
413053,37581,7.93,2022-06-19
413054,43937,81.75,2024-07-15
413055,11319,155.27,2024-12-09
413056,18592,42.74,2023-12-17
413057,2828,175.56,2024-02-02
413058,42526,82.73,2022-03-15
413059,48701,88.74,2022-12-22
413060,13943,141.23,2024-06-03
413061,24642,99.73,2023-03-30
413062,19006,113.52,2024-04-10
413063,32990,36.7,2024-02-20
413064,6540,113.97,2024-08-14
413065,14925,197.83,2023-10-26
413066,25877,115.27,2022-06-30
413067,13177,32.21,2023-03-23
413068,38269,19.01,2022-10-10
413069,29734,149.77,2023-04-20
413070,17362,31.45,2023-09-22
413071,39196,187.01,2022-06-26
413072,34048,102.27,2023-11-07
413073,25045,11.39,2024-11-10
413074,39004,25.82,2022-12-21
413075,48874,169.74,2023-10-04
413076,29281,134.92,2023-03-22
413077,33587,146.26,2022-08-26
413078,44681,96.12,2024-06-27
413079,6705,131.93,2024-12-22
413080,38299,7.35,2024-01-07
413081,24135,195.86,2023-10-08
413082,27057,78.82,2022-04-10
413083,32033,68.16,2023-03-06
413084,26973,191.89,2023-01-06
413085,45682,62.25,2023-10-30
413086,36629,128.37,2023-05-07
413087,4016,77.04,2024-07-29
413088,839,79.11,2024-08-20
413089,21910,115.25,2022-06-06
413090,35526,129.08,2023-10-21
413091,25420,87.16,2024-08-20
413092,23958,161.54,2024-02-27
413093,17212,134.38,2024-08-09
413094,19674,65.45,2024-06-20
413095,4996,182.74,2023-11-26
413096,12559,98.57,2024-04-11
413097,47271,28.71,2024-06-30
413098,35625,149.12,2022-09-23
413099,34019,142.46,2023-03-15
413100,34369,175.55,2023-06-24
413101,40378,20.66,2023-08-15
413102,41484,66.34,2024-01-06
413103,48505,98.15,2023-08-30
413104,17753,134.68,2024-01-29
413105,30350,152.73,2023-03-17
413106,39762,7.06,2023-03-16
413107,8858,123.97,2022-07-08
413108,33223,25.8,2024-08-20
413109,7529,75.12,2024-05-10
413110,19488,65.72,2023-05-16
413111,34588,170.69,2024-07-24
413112,6658,49.19,2022-03-14
413113,2914,130.86,2023-03-23
413114,47970,180.1,2024-03-02
413115,38361,161.09,2024-02-04
413116,223,109.19,2023-01-30
413117,13467,131.33,2024-03-25
413118,3058,141.47,2022-08-17
413119,1828,101.85,2022-11-17
413120,15409,11.38,2022-10-13
413121,14414,40.81,2023-04-06
413122,24175,191,2023-06-27
413123,35134,83.66,2022-06-27
413124,9140,99.87,2024-09-22
413125,42361,30.01,2022-08-22
413126,32049,165.29,2023-10-16
413127,24854,103.89,2023-10-16
413128,36654,27.8,2023-12-02
413129,20254,170.3,2022-09-12
413130,2375,22.7,2024-10-12
413131,9897,42.32,2022-09-08
413132,39238,157.18,2023-07-21
413133,1346,19.67,2023-04-20
413134,23944,162.86,2025-02-26
413135,25245,72.3,2024-07-30
413136,44997,54.22,2022-03-30
413137,36524,88.52,2024-04-13
413138,41748,155.9,2023-09-22
413139,12173,60.82,2024-10-22
413140,44283,49.29,2022-08-08
413141,39920,88.97,2023-12-09
413142,25931,197.52,2022-12-28
413143,48118,59.44,2023-12-22
413144,17919,62.57,2022-11-05
413145,29935,44.05,2022-08-21
413146,30577,162.98,2024-04-13
413147,45314,92.12,2022-03-27
413148,39849,179.26,2023-02-08
413149,10327,159.34,2022-08-11
413150,41805,196.05,2022-05-20
413151,46676,127.2,2022-07-11
413152,29298,75.81,2022-12-02
413153,49816,64.89,2024-05-08
413154,4228,27.36,2023-03-21
413155,3465,65.09,2024-06-10
413156,29672,145.85,2022-04-26
413157,39240,112.99,2023-07-21
413158,36969,143.93,2022-09-24
413159,36158,150.83,2024-03-12
413160,10019,135.54,2024-02-02
413161,22737,193.87,2022-07-14
413162,23719,124.89,2022-05-05
413163,27088,132.6,2023-03-15
413164,11079,135.24,2023-08-15
413165,45526,72.37,2024-09-30
413166,41845,149.13,2023-07-18
413167,18504,199.09,2025-01-22
413168,45713,28.77,2022-07-02
413169,38139,87.73,2023-09-01
413170,20181,82.29,2022-10-10
413171,21078,186.28,2022-12-21
413172,26104,67,2023-02-17
413173,20066,119.34,2023-03-28
413174,38366,115.42,2024-10-29
413175,21219,145.57,2023-10-24
413176,8379,46.87,2022-06-23
413177,49939,187.26,2023-01-30
413178,42190,193.08,2025-01-05
413179,676,107.45,2025-02-11
413180,837,144.1,2023-09-23
413181,6304,62.91,2024-08-12
413182,999,112.16,2025-02-18
413183,33749,112.8,2024-03-13
413184,28278,180.96,2022-09-01
413185,24414,187.2,2024-07-27
413186,18881,117.87,2023-03-29
413187,5972,194.06,2022-11-21
413188,20808,106.29,2023-11-23
413189,44298,100.25,2023-11-04
413190,32679,151.01,2022-03-29
413191,22193,19.29,2023-07-15
413192,4604,13.48,2024-11-14
413193,12789,16.59,2022-08-26
413194,48218,120.54,2023-03-22
413195,16314,55.85,2022-11-20
413196,8762,120.54,2023-04-11
413197,21989,125.68,2023-01-09
413198,28564,38.28,2024-12-27
413199,45616,177.02,2022-05-19
413200,1267,96.99,2024-08-19
413201,28188,199.78,2023-04-09
413202,4245,60.81,2025-02-20
413203,44665,157.09,2022-10-25
413204,10152,176.33,2023-12-21
413205,40084,149.25,2022-12-31
413206,40128,66.98,2024-06-29
413207,34487,199.03,2024-10-05
413208,9710,59.36,2024-04-08
413209,49620,82.71,2022-07-10
413210,23674,67.51,2023-12-14
413211,37804,40.34,2024-03-02
413212,38047,82.9,2024-12-27
413213,6486,14.32,2022-11-14
413214,42218,55.89,2024-09-03
413215,29485,92.65,2024-02-18
413216,18222,6.3,2024-10-28
413217,32365,163.89,2024-02-06
413218,21508,65.52,2025-02-20
413219,14674,9.82,2023-10-20
413220,16374,124.13,2023-11-24
413221,44757,30.77,2022-05-28
413222,42969,192.3,2022-09-25
413223,7541,56.51,2022-05-16
413224,33965,161.76,2025-02-01
413225,6058,159.34,2022-11-26
413226,38627,75.87,2023-08-13
413227,15463,16.91,2023-09-14
413228,4482,31.45,2022-08-20
413229,1381,8.79,2023-10-28
413230,42584,191.54,2025-01-10
413231,45590,121.59,2024-07-28
413232,42729,50.72,2022-06-16
413233,21134,71.85,2023-12-22
413234,20496,102.39,2025-01-12
413235,45102,146.27,2024-05-07
413236,13885,20.92,2023-09-19
413237,17953,63.44,2024-08-06
413238,28995,182.3,2023-12-21
413239,46783,64.37,2023-11-14
413240,31100,62.32,2024-09-13
413241,22145,127,2025-01-03
413242,19192,99.14,2024-10-15
413243,16266,63.38,2023-09-24
413244,33295,148.65,2022-08-15
413245,35292,162.93,2024-07-14
413246,27254,136.95,2024-05-06
413247,40417,52.35,2022-12-12
413248,40855,172.14,2022-07-29
413249,13729,174.05,2023-10-18
413250,26026,77.74,2023-06-28
413251,28566,162.92,2024-03-04
413252,32646,135.87,2024-02-12
413253,35315,178.44,2024-08-02
413254,23277,93.45,2023-11-03
413255,3383,124.76,2024-02-22
413256,45123,51.65,2022-09-09
413257,26451,49.6,2024-03-29
413258,16073,53.64,2023-07-15
413259,4786,13.13,2023-10-07
413260,34190,78.64,2024-03-07
413261,46361,172.51,2024-12-26
413262,16394,82.57,2022-09-12
413263,24284,11.45,2024-03-15
413264,13561,66.35,2022-09-22
413265,37186,14.34,2024-10-29
413266,21046,24.51,2023-11-09
413267,7484,196.53,2022-10-28
413268,37637,133.17,2024-12-06
413269,16744,186.82,2025-02-04
413270,18223,166.03,2023-04-10
413271,39403,146.25,2023-05-07
413272,6165,93.99,2023-07-31
413273,44222,178.7,2023-01-13
413274,46937,198.06,2024-09-12
413275,39827,37.43,2023-01-05
413276,25714,68.5,2023-08-13
413277,37822,134.81,2022-11-02
413278,2135,126.03,2023-12-02
413279,21494,178.59,2023-10-25
413280,5639,187.62,2024-05-12
413281,19270,185.69,2024-07-25
413282,12502,18.81,2023-09-04
413283,16922,23.23,2024-01-02
413284,40223,198.7,2023-11-13
413285,24532,192.31,2022-07-23
413286,24652,197.8,2023-05-17
413287,47163,199.07,2024-07-03
413288,33133,169.86,2024-08-19
413289,29956,155.12,2023-02-20
413290,18245,36.2,2022-05-24
413291,4802,147.06,2022-11-14
413292,22340,98.75,2022-09-11
413293,33504,99.15,2025-01-01
413294,43785,136.54,2022-08-30
413295,17121,55.27,2023-03-21
413296,44621,34.37,2022-08-09
413297,8417,82.05,2023-06-07
413298,32655,197.78,2022-04-28
413299,45309,178.84,2024-03-17
413300,29798,128.86,2025-03-04
413301,13992,192.67,2024-11-21
413302,5564,168.65,2023-11-01
413303,47488,30.58,2023-02-09
413304,31693,19.83,2022-03-31
413305,32760,43.97,2024-04-21
413306,45789,174.14,2023-03-09
413307,1847,172.97,2023-12-22
413308,16404,62.94,2022-05-22
413309,37401,7.07,2023-03-05
413310,24183,72.58,2023-08-10
413311,2980,59.4,2024-11-20
413312,9083,64.81,2022-10-28
413313,48561,50.03,2025-01-24
413314,4091,10.38,2023-06-17
413315,2022,194.54,2022-11-27
413316,36953,52.87,2024-06-28
413317,34592,179.59,2024-07-31
413318,17263,46.58,2023-10-16
413319,1563,29.87,2022-06-03
413320,12180,63.57,2024-02-21
413321,42974,156.69,2022-09-05
413322,44791,149.52,2024-08-29
413323,19645,98.53,2024-07-19
413324,20406,15.58,2022-05-25
413325,32949,37.36,2024-06-14
413326,17859,84.9,2022-07-04
413327,29533,192.89,2023-08-25
413328,38242,47.91,2024-06-07
413329,28228,147.4,2022-07-12
413330,46503,96.51,2024-02-18
413331,23123,192.63,2022-09-01
413332,5157,111.57,2023-11-06
413333,47764,161.09,2025-01-13
413334,29920,140.86,2022-05-20
413335,7032,37.16,2023-10-09
413336,25015,90.03,2024-09-20
413337,47002,62.97,2024-08-29
413338,33902,52.13,2022-07-24
413339,5148,101.99,2024-10-10
413340,18624,78.88,2024-05-31
413341,45332,88.1,2025-02-19
413342,2818,108.46,2024-05-01
413343,43259,141.02,2024-04-08
413344,24547,63.27,2022-05-22
413345,49469,117.35,2023-03-18
413346,3982,190.49,2022-06-13
413347,10484,47.65,2023-01-03
413348,43835,104.76,2024-12-18
413349,41821,196.09,2024-08-01
413350,1772,113.6,2022-12-04
413351,22151,47.18,2022-05-12
413352,1695,156.23,2022-10-31
413353,45631,50.33,2022-10-26
413354,43424,31.63,2023-10-13
413355,27825,13.26,2022-10-03
413356,38495,129.12,2024-06-27
413357,1403,163.12,2023-04-20
413358,24849,23.81,2023-06-03
413359,46278,74.14,2024-06-02
413360,13488,131.98,2023-06-22
413361,29791,51.12,2023-07-02
413362,13865,78.04,2024-10-31
413363,35432,195.07,2024-07-28
413364,42046,138.89,2024-06-21
413365,22167,163.59,2024-09-27
413366,6347,90.01,2023-11-25
413367,46661,130.02,2024-07-25
413368,305,82.14,2022-07-03
413369,12678,77.19,2022-11-18
413370,22664,16.01,2023-10-16
413371,44603,125.78,2024-01-18
413372,1952,52.08,2024-01-12
413373,14314,171.34,2024-05-31
413374,34616,150.13,2024-05-01
413375,41299,196.86,2024-06-15
413376,20823,138.18,2022-06-19
413377,13168,91.19,2024-11-03
413378,25361,68.15,2024-01-22
413379,16830,72.13,2023-08-21
413380,38290,36.57,2024-11-08
413381,4266,191.96,2023-11-24
413382,34077,109.75,2023-11-13
413383,8775,87.62,2022-10-17
413384,43138,59.62,2024-12-27
413385,14419,8.84,2023-08-04
413386,42708,110.74,2022-11-12
413387,39949,134.24,2023-08-16
413388,16542,21.97,2023-11-18
413389,44426,147.01,2022-07-04
413390,49101,105.49,2024-08-28
413391,39929,145.28,2023-05-13
413392,22629,103.58,2024-03-15
413393,6030,60.2,2022-10-26
413394,30063,120.23,2022-11-24
413395,871,198.78,2023-06-26
413396,41743,137.49,2024-05-03
413397,24794,63.9,2023-06-24
413398,36155,61.26,2023-01-25
413399,48466,71.6,2023-08-26
413400,39410,135.82,2024-07-30
413401,41344,18.28,2024-01-22
413402,39004,152.16,2024-11-30
413403,21934,79.57,2022-12-06
413404,15140,135.88,2023-02-19
413405,41388,66.27,2024-04-28
413406,27133,36.77,2024-08-11
413407,22116,101.07,2022-10-17
413408,27832,37.28,2025-03-04
413409,19419,147.65,2024-11-20
413410,40095,190.46,2022-05-01
413411,42873,60.29,2022-09-20
413412,42326,34.46,2024-02-07
413413,19788,187.41,2024-01-30
413414,45150,116.2,2022-05-12
413415,28652,179.67,2023-04-07
413416,45802,28.38,2022-11-17
413417,29305,181.86,2023-01-08
413418,44400,20.28,2023-04-09
413419,11137,21.45,2023-07-01
413420,21048,128.32,2024-04-10
413421,46905,77.82,2024-07-01
413422,40948,39.38,2023-02-09
413423,13869,25.09,2025-01-15
413424,49679,123.47,2022-04-10
413425,17133,163.01,2022-08-23
413426,1968,199.47,2022-05-23
413427,26733,155.1,2023-08-01
413428,7978,75.95,2023-08-25
413429,27375,101.02,2022-11-15
413430,17098,61.27,2024-11-07
413431,32145,170.34,2024-03-04
413432,7216,68.25,2025-01-06
413433,25169,198.53,2024-11-27
413434,20627,198.03,2022-04-26
413435,25545,140.04,2022-08-16
413436,48848,133.86,2024-05-03
413437,20542,95.66,2024-05-25
413438,18527,88.94,2022-10-15
413439,33494,155.2,2024-02-10
413440,27727,118.14,2024-04-29
413441,30126,165.07,2024-05-04
413442,3121,161.95,2024-06-24
413443,49678,123.54,2024-04-16
413444,695,16.35,2022-12-12
413445,17164,98.7,2025-02-09
413446,27254,145.88,2022-07-04
413447,32320,185.06,2024-03-26
413448,38518,31.82,2024-10-27
413449,28699,116.75,2023-09-11
413450,27943,27.3,2025-03-07
413451,47538,177.49,2024-10-16
413452,14470,6.5,2024-12-22
413453,39847,90.93,2025-02-14
413454,4277,146.07,2024-11-23
413455,6457,135.74,2024-07-30
413456,25816,51.23,2025-02-14
413457,36417,90.67,2024-07-12
413458,18282,197.26,2024-02-20
413459,42411,99.61,2024-08-18
413460,36143,29.22,2024-02-17
413461,4425,156.27,2022-12-24
413462,28357,192.83,2025-01-21
413463,28838,37.02,2022-03-16
413464,17266,28.64,2025-02-06
413465,9874,50.24,2022-10-21
413466,14700,57.37,2024-08-22
413467,24888,191.9,2024-03-04
413468,5073,109.28,2024-02-01
413469,26303,173.13,2022-11-19
413470,32072,168.88,2023-08-18
413471,10554,75.02,2023-09-19
413472,7700,170.29,2024-08-09
413473,42699,148.81,2023-03-17
413474,27796,16.62,2023-05-20
413475,23337,147.51,2024-11-23
413476,23032,32.08,2024-06-19
413477,25372,115.96,2023-11-10
413478,46071,169.76,2022-05-04
413479,44575,74.01,2025-01-09
413480,2103,152.7,2023-12-01
413481,3073,55.32,2024-06-12
413482,2754,18.43,2024-05-01
413483,44008,138.83,2023-02-15
413484,7222,163.83,2023-08-27
413485,28275,147.11,2022-07-29
413486,39488,167.29,2023-04-08
413487,45649,60.97,2022-10-10
413488,18284,138.51,2023-09-13
413489,24513,13.9,2024-10-22
413490,1030,182.86,2022-10-14
413491,3369,56.72,2023-10-08
413492,45045,139.42,2024-10-15
413493,15025,31.1,2023-01-30
413494,18842,124.94,2023-02-25
413495,8740,168.53,2022-06-26
413496,29488,139.64,2024-07-14
413497,46860,43.67,2024-07-15
413498,45798,103.07,2022-04-08
413499,548,166.07,2024-07-29
413500,22440,72.8,2022-06-01
413501,9343,41.34,2024-01-13
413502,35275,171.07,2023-11-17
413503,44418,94.81,2024-07-15
413504,22056,60.59,2023-05-24
413505,45852,98.42,2024-12-21
413506,18868,141.42,2024-01-12
413507,42841,38.26,2025-01-09
413508,22723,6.85,2024-12-04
413509,40770,8.11,2023-09-16
413510,22719,160.35,2025-02-02
413511,37542,10.39,2023-06-04
413512,45118,109.62,2024-06-13
413513,14406,77.39,2023-04-12
413514,43836,119.03,2025-02-19
413515,48615,30.87,2023-08-20
413516,47996,21.28,2023-12-04
413517,29900,16.89,2024-05-28
413518,32977,20.48,2022-10-06
